date,league,home_team,away_team,home_rank,away_rank,home_form,away_form,home_expected_goals,away_expected_goals,home_goals,away_goals,result,prob_home,prob_draw,prob_away
2011-10-02,EPL,Wolves,Everton,11,5,0.289,0.266,1.498,0.663,2,0,H,0.666,0.048,0.286
2011-10-02,EPL,ManCity,Wolves,14,12,0.908,0.675,1.983,0.755,3,1,H,0.727,0.048,0.225
2011-10-02,EPL,Chelsea,Sheffield,12,10,0.491,0.676,1.417,0.956,2,0,H,0.459,0.11,0.43
2011-10-02,EPL,Nottingham,Arsenal,11,6,0.555,0.404,1.381,0.894,1,0,H,0.41,0.079,0.511
2011-10-02,EPL,Bournemouth,CrystalPalace,9,11,0.423,0.759,1.77,0.739,0,0,D,0.818,0.048,0.135
2011-10-03,EPL,Burnley,CrystalPalace,7,8,0.744,0.467,1.888,0.67,3,0,H,0.767,0.048,0.185
2011-10-04,EPL,Fulham,Everton,11,13,0.727,0.764,1.675,0.917,2,1,H,0.619,0.048,0.334
2011-10-04,EPL,ManUnited,Wolves,9,7,0.194,0.317,1.63,0.564,1,0,H,0.726,0.048,0.226
2011-10-06,EPL,Newcastle,Tottenham,13,16,0.781,0.21,1.623,0.749,1,0,H,0.511,0.079,0.41
2011-10-06,EPL,Tottenham,Bournemouth,14,11,0.735,0.872,1.372,1.156,2,0,H,0.305,0.048,0.648
2011-10-06,EPL,Brighton,Liverpool,6,8,0.671,0.579,1.465,0.955,1,1,D,0.423,0.098,0.479
2011-10-07,EPL,Burnley,AstonVilla,14,9,0.195,0.551,1.286,0.877,1,3,A,0.557,0.051,0.392
2011-10-08,EPL,ManCity,Arsenal,10,20,0.662,0.442,1.699,0.749,1,1,D,0.662,0.048,0.291
2011-10-09,EPL,AstonVilla,Luton,11,7,0.228,0.111,1.24,0.742,2,3,A,0.442,0.121,0.437
2011-10-09,EPL,Wolves,Luton,15,9,0.207,0.113,1.119,0.812,1,1,D,0.376,0.048,0.577
2011-10-14,EPL,Bournemouth,Brentford,12,2,0.489,0.852,1.138,1.203,2,1,H,0.238,0.048,0.715
2011-10-14,EPL,Nottingham,Brighton,9,16,0.72,0.308,1.599,0.781,4,1,H,0.541,0.06,0.398
2011-10-15,EPL,Brentford,Sheffield,12,6,0.21,0.25,1.546,0.596,5,0,H,0.732,0.048,0.22
2011-10-15,EPL,Fulham,Liverpool,20,11,0.412,0.348,1.212,0.925,0,3,A,0.388,0.048,0.564
2011-10-16,EPL,Everton,Brighton,2,8,0.516,0.787,1.472,0.975,0,4,A,0.536,0.064,0.401
2011-10-17,EPL,Wolves,Liverpool,5,9,0.417,0.619,1.312,0.972,2,2,D,0.419,0.093,0.488
2011-10-17,EPL,Brentford,Bournemouth,7,16,0.215,0.341,1.307,0.787,3,1,H,0.524,0.071,0.405
2011-10-17,EPL,Newcastle,Brighton,9,6,0.479,0.745,1.33,1.035,1,3,A,0.418,0.091,0.491
2011-10-17,EPL,AstonVilla,Brighton,3,6,0.83,0.851,2.001,0.784,2,2,D,0.711,0.048,0.241
2011-10-18,EPL,Arsenal,Chelsea,14,1,0.612,0.513,1.559,0.847,1,1,D,0.569,0.048,0.383
2011-10-18,EPL,Arsenal,Liverpool,6,16,0.655,0.373,1.534,0.823,2,1,H,0.478,0.099,0.423
2011-10-18,EPL,Liverpool,Tottenham,4,10,0.418,0.8,1.045,1.215,1,2,A,0.245,0.048,0.707
2011-10-19,EPL,Tottenham,Fulham,1,17,0.314,0.17,1.355,0.725,1,2,A,0.539,0.062,0.399
2011-10-19,EPL,ManCity,Luton,10,11,0.881,0.644,1.74,0.887,2,0,H,0.595,0.048,0.358
2011-10-21,EPL,CrystalPalace,ManUnited,2,11,0.642,0.662,1.601,0.891,5,2,H,0.571,0.048,0.381
2011-10-23,EPL,Everton,Fulham,20,11,0.449,0.52,1.272,0.97,2,2,D,0.417,0.09,0.493
2011-10-25,EPL,Wolves,Fulham,11,3,0.406,0.69,1.01,1.188,1,5,A,0.205,0.048,0.747
2011-10-26,EPL,Sheffield,Luton,6,9,0.844,0.586,1.487,1.011,1,0,H,0.34,0.048,0.613
2011-10-26,EPL,WestHam,Nottingham,10,7,0.35,0.434,1.258,0.907,1,1,D,0.416,0.087,0.497
2011-10-27,EPL,ManUnited,WestHam,1,4,0.398,0.334,1.41,0.788,1,1,D,0.533,0.066,0.402
2011-10-27,EPL,Arsenal,Sheffield,13,7,0.94,0.79,1.537,1.097,2,3,A,0.376,0.048,0.576
2011-10-27,EPL,CrystalPalace,Brentford,12,12,0.467,0.225,1.306,0.837,3,1,H,0.406,0.072,0.522
2011-10-28,EPL,Fulham,Tottenham,12,13,0.411,0.553,1.083,1.089,3,0,H,0.242,0.048,0.71
2011-10-30,EPL,WestHam,Bournemouth,9,13,0.621,0.347,1.589,0.764,1,1,D,0.574,0.048,0.378
2011-10-30,EPL,Fulham,Luton,4,12,0.304,0.724,1.173,1.059,2,2,D,0.361,0.048,0.592
2011-11-01,EPL,WestHam,ManCity,6,2,0.413,0.216,1.072,0.962,0,1,A,0.213,0.048,0.74
2011-11-02,EPL,Sheffield,WestHam,8,16,0.471,0.335,1.424,0.808,1,0,H,0.488,0.093,0.419
2011-11-02,EPL,Brighton,Chelsea,4,13,0.632,0.195,1.625,0.685,1,0,H,0.617,0.048,0.335
2011-11-03,EPL,Everton,Wolves,8,9,0.688,0.111,1.56,0.715,2,0,H,0.512,0.078,0.41
2011-11-03,EPL,ManCity,Everton,13,15,0.526,0.486,1.548,0.81,1,0,H,0.593,0.048,0.36
2011-11-03,EPL,Bournemouth,Tottenham,10,8,0.481,0.711,1.413,0.969,1,2,A,0.459,0.111,0.431
2011-11-03,EPL,Everton,Bournemouth,2,5,0.408,0.555,1.507,0.819,2,0,H,0.632,0.048,0.32
2011-11-04,EPL,Tottenham,Brighton,9,8,0.821,0.622,1.875,0.769,2,1,H,0.715,0.048,0.238
2011-11-04,EPL,Bournemouth,Brentford,9,7,0.381,0.224,1.422,0.73,2,0,H,0.539,0.062,0.399
2011-11-05,EPL,Everton,Chelsea,6,11,0.768,0.349,1.84,0.662,2,2,D,0.66,0.048,0.292
2011-11-05,EPL,Brentford,Newcastle,13,12,0.406,0.38,1.417,0.805,1,1,D,0.546,0.057,0.396
2011-11-05,EPL,Chelsea,Liverpool,15,9,0.816,0.751,1.421,1.108,3,1,H,0.327,0.048,0.625
2011-11-05,EPL,Nottingham,Chelsea,1,13,0.494,0.573,1.792,0.677,1,0,H,0.758,0.048,0.194
2011-11-06,EPL,Arsenal,Luton,14,9,0.777,0.633,1.732,0.848,0,0,D,0.639,0.048,0.314
2011-11-06,EPL,Brighton,Liverpool,10,8,0.844,0.842,1.279,1.246,0,4,A,0.165,0.048,0.787
2011-11-06,EPL,Brentford,Brighton,9,20,0.702,0.446,1.467,0.913,3,0,H,0.421,0.096,0.483
2011-11-08,EPL,Burnley,ManCity,7,11,0.622,0.671,1.014,1.26,1,0,H,0.075,0.048,0.878
2011-11-09,EPL,ManCity,Brighton,6,7,0.524,0.714,1.402,0.993,2,0,H,0.433,0.115,0.452
2011-11-09,EPL,Wolves,AstonVilla,19,13,0.371,0.627,0.945,1.191,0,1,A,0.23,0.048,0.722
2011-11-11,EPL,Burnley,Wolves,1,7,0.91,0.214,1.946,0.595,2,0,H,0.711,0.048,0.241
2011-11-11,EPL,Arsenal,Liverpool,17,11,0.375,0.09,1.409,0.683,1,0,H,0.566,0.048,0.387
2011-11-13,EPL,Liverpool,Everton,6,10,0.456,0.578,1.491,0.857,3,0,H,0.598,0.048,0.354
2011-11-16,EPL,Bournemouth,AstonVilla,1,13,0.27,0.1,1.319,0.704,1,1,D,0.524,0.071,0.405
2011-11-16,EPL,Sheffield,AstonVilla,15,16,0.367,0.308,1.27,0.855,0,1,A,0.411,0.08,0.509
2011-11-18,EPL,Fulham,WestHam,3,17,0.562,0.754,1.74,0.809,0,0,D,0.744,0.048,0.208
2011-11-19,EPL,Tottenham,Brighton,15,11,0.245,0.17,1.216,0.787,1,0,H,0.423,0.099,0.477
2011-11-20,EPL,ManCity,Brighton,4,8,0.722,0.734,1.801,0.823,0,1,A,0.673,0.048,0.28
2011-11-20,EPL,Brighton,Arsenal,3,9,0.753,0.671,1.43,1.046,0,1,A,0.378,0.048,0.574
2011-11-20,EPL,WestHam,Newcastle,16,5,0.365,0.715,1.262,1.022,1,0,H,0.413,0.084,0.503
2011-11-21,EPL,Chelsea,Brighton,1,14,0.649,0.739,1.496,0.991,0,0,D,0.445,0.119,0.436
2011-11-22,EPL,AstonVilla,Burnley,15,8,0.527,0.836,1.472,0.999,5,0,H,0.523,0.071,0.406
2011-11-23,EPL,Wolves,Fulham,14,14,0.556,0.821,1.516,0.976,1,1,D,0.551,0.054,0.395
2011-11-25,EPL,Sheffield,Newcastle,15,5,0.196,0.299,1.481,0.652,1,1,D,0.728,0.048,0.224
2011-11-25,EPL,Liverpool,Chelsea,13,13,0.268,0.262,1.322,0.766,3,3,D,0.509,0.08,0.411
2011-11-26,EPL,Burnley,ManUnited,9,9,0.787,0.505,1.84,0.731,2,2,D,0.721,0.048,0.231
2011-11-28,EPL,Arsenal,Burnley,10,9,0.675,0.408,1.517,0.856,2,0,H,0.453,0.114,0.433
2011-11-28,EPL,Newcastle,Everton,6,1,0.49,0.62,1.234,1.05,3,1,H,0.362,0.048,0.591
2011-11-28,EPL,Brentford,ManCity,13,10,0.547,0.881,1.513,0.998,4,1,H,0.537,0.063,0.4
2011-11-29,EPL,Nottingham,Brighton,13,10,0.236,0.905,1.337,1.001,1,1,D,0.58,0.048,0.372
2011-11-30,EPL,Burnley,Bournemouth,10,15,0.641,0.698,1.735,0.82,3,1,H,0.661,0.048,0.291
2011-12-01,EPL,ManUnited,Luton,18,3,0.201,0.805,1.227,1.018,1,2,A,0.446,0.118,0.436
2011-12-01,EPL,AstonVilla,Brentford,10,10,0.164,0.348,1.103,0.9,2,2,D,0.391,0.048,0.561
2011-12-02,EPL,Arsenal,Brentford,7,5,0.45,0.105,1.34,0.761,1,1,D,0.426,0.103,0.471
2011-12-03,EPL,Bournemouth,Wolves,6,6,0.667,0.749,1.435,1.041,1,0,H,0.415,0.086,0.499
2011-12-03,EPL,CrystalPalace,Everton,8,13,0.41,0.281,1.337,0.818,0,0,D,0.433,0.115,0.451
2011-12-04,EPL,Wolves,Tottenham,13,16,0.77,0.221,2.038,0.486,0,0,D,0.902,0.048,0.05
2011-12-04,EPL,Sheffield,Nottingham,4,5,0.504,0.633,1.252,1.049,1,0,H,0.336,0.048,0.616
2011-12-04,EPL,Tottenham,WestHam,17,6,0.923,0.915,1.515,1.154,2,0,H,0.374,0.048,0.579
2011-12-04,EPL,Brentford,Newcastle,7,9,0.202,0.326,1.22,0.831,2,2,D,0.438,0.122,0.44
2011-12-05,EPL,Chelsea,Burnley,9,9,0.781,0.535,1.867,0.724,2,1,H,0.779,0.048,0.173
2011-12-06,EPL,Luton,Sheffield,9,12,0.296,0.36,1.256,0.858,0,0,D,0.428,0.106,0.466
2011-12-06,EPL,Chelsea,Wolves,10,14,0.657,0.108,1.594,0.68,1,1,D,0.574,0.048,0.379
2011-12-07,EPL,Bournemouth,Liverpool,10,12,0.648,0.278,1.68,0.69,0,0,D,0.642,0.048,0.311
2011-12-08,EPL,Luton,Tottenham,17,10,0.294,0.781,1.099,1.125,1,0,H,0.341,0.048,0.612
2011-12-08,EPL,Bournemouth,Liverpool,5,12,0.222,0.538,1.189,0.943,1,2,A,0.414,0.085,0.501
2011-12-08,EPL,ManCity,CrystalPalace,18,7,0.691,0.551,1.463,0.953,3,0,H,0.416,0.087,0.497
2011-12-09,EPL,Sheffield,Fulham,11,12,0.923,0.471,1.565,0.945,1,1,D,0.397,0.058,0.545
2011-12-09,EPL,ManUnited,AstonVilla,4,8,0.398,0.201,1.485,0.687,4,0,H,0.627,0.048,0.325
2011-12-10,EPL,Tottenham,Wolves,11,12,0.754,0.746,1.617,0.958,1,0,H,0.528,0.068,0.404
2011-12-10,EPL,Liverpool,Nottingham,7,2,0.128,0.171,1.414,0.618,0,0,D,0.668,0.048,0.284
2011-12-11,EPL,Luton,Newcastle,9,10,0.502,0.561,1.471,0.88,1,0,H,0.529,0.068,0.403
2011-12-11,EPL,Fulham,Burnley,9,16,0.696,0.496,1.541,0.883,0,3,A,0.461,0.109,0.43
2011-12-12,EPL,Everton,Brighton,20,15,0.292,0.895,1.088,1.177,2,1,H,0.31,0.048,0.643
2011-12-13,EPL,ManCity,Brentford,8,6,0.538,0.701,1.298,1.06,0,3,A,0.359,0.048,0.594
2011-12-15,EPL,AstonVilla,CrystalPalace,9,4,0.568,0.8,1.563,0.942,0,1,A,0.526,0.07,0.405
2011-12-16,EPL,Burnley,Arsenal,2,17,0.233,0.593,1.287,0.907,1,0,H,0.502,0.084,0.414
2011-12-16,EPL,Arsenal,AstonVilla,12,13,0.823,0.713,1.583,0.992,0,2,A,0.434,0.116,0.451
2011-12-17,EPL,AstonVilla,ManCity,10,11,0.541,0.407,1.533,0.793,1,1,D,0.592,0.048,0.36
2011-12-17,EPL,Liverpool,Nottingham,16,6,0.781,0.661,1.569,0.965,0,0,D,0.439,0.123,0.439
2011-12-17,EPL,Fulham,Bournemouth,12,13,0.531,0.424,1.188,1.016,0,0,D,0.252,0.048,0.7
2011-12-19,EPL,Brentford,Brighton,6,10,0.641,0.635,1.852,0.72,2,1,H,0.784,0.048,0.169
2011-12-20,EPL,Brighton,Brentford,14,6,0.358,0.763,1.369,0.971,0,1,A,0.509,0.08,0.411
2011-12-20,EPL,Luton,AstonVilla,16,15,0.243,0.849,1.124,1.117,0,1,A,0.35,0.048,0.602
2011-12-21,EPL,ManCity,Brighton,2,8,0.308,0.162,1.329,0.736,1,1,D,0.49,0.091,0.418
2011-12-23,EPL,ManCity,AstonVilla,10,6,0.433,0.152,1.593,0.612,0,1,A,0.66,0.048,0.292
2011-12-23,EPL,Brentford,Everton,15,12,0.389,0.445,1.284,0.91,1,1,D,0.418,0.091,0.491
2011-12-24,EPL,ManUnited,Burnley,11,14,0.456,0.638,1.414,0.93,2,1,H,0.479,0.098,0.423
2011-12-24,EPL,CrystalPalace,Sheffield,6,1,0.662,0.56,1.631,0.839,1,0,H,0.604,0.048,0.348
2011-12-25,EPL,Arsenal,Brentford,11,18,0.516,0.382,1.578,0.746,2,3,A,0.621,0.048,0.331
2011-12-26,EPL,CrystalPalace,Bournemouth,13,20,0.67,0.598,1.222,1.118,1,1,D,0.249,0.048,0.704
2011-12-26,EPL,Fulham,ManCity,6,11,0.575,0.047,1.688,0.565,4,2,H,0.71,0.048,0.242
2011-12-26,EPL,Brighton,Liverpool,2,8,0.068,0.371,1.179,0.824,1,0,H,0.485,0.095,0.42
2011-12-26,EPL,WestHam,Brentford,4,13,0.09,0.252,0.977,0.914,1,1,D,0.294,0.048,0.658
2011-12-26,EPL,Wolves,Luton,7,6,0.242,0.409,1.261,0.854,2,0,H,0.456,0.112,0.432
2011-12-28,EPL,ManCity,Sheffield,4,9,0.794,0.465,1.573,0.888,1,0,H,0.437,0.121,0.442
2011-12-29,EPL,Luton,Arsenal,16,12,0.732,0.507,1.947,0.643,4,1,H,0.889,0.048,0.063
2011-12-29,EPL,Burnley,Brentford,7,19,0.657,0.528,1.748,0.75,3,0,H,0.712,0.048,0.24
2011-12-30,EPL,Liverpool,Brentford,11,10,0.553,0.62,1.636,0.818,3,1,H,0.646,0.048,0.307
2011-12-30,EPL,Wolves,Brentford,9,10,0.552,0.447,1.468,0.855,2,0,H,0.486,0.094,0.42
2011-12-31,EPL,ManUnited,Chelsea,12,15,0.384,0.252,1.246,0.854,3,1,H,0.393,0.052,0.556
2012-01-02,EPL,Nottingham,Sheffield,5,16,0.302,0.893,1.589,0.861,0,0,D,0.803,0.048,0.15
2012-01-02,EPL,ManCity,Nottingham,4,6,0.722,0.163,1.631,0.703,1,2,A,0.582,0.048,0.37
2012-01-02,EPL,AstonVilla,Luton,14,7,0.11,0.814,1.011,1.124,1,0,H,0.343,0.048,0.609
2012-01-03,EPL,Arsenal,Burnley,18,14,0.376,0.509,1.42,0.843,3,0,H,0.57,0.048,0.382
2012-01-03,EPL,Liverpool,Arsenal,10,8,0.609,0.539,1.52,0.881,3,3,D,0.492,0.09,0.418
2012-01-05,EPL,Liverpool,WestHam,9,8,0.366,0.557,1.413,0.864,3,0,H,0.543,0.059,0.398
2012-01-07,EPL,Nottingham,Chelsea,9,6,0.537,0.625,1.468,0.921,1,0,H,0.493,0.089,0.417
2012-01-07,EPL,Luton,Bournemouth,16,4,0.048,0.113,1.011,0.821,0,0,D,0.37,0.048,0.582
2012-01-08,EPL,Luton,Brentford,20,5,0.635,0.79,1.021,1.308,0,1,A,0.098,0.048,0.854
2012-01-08,EPL,ManUnited,CrystalPalace,12,14,0.537,0.487,1.329,0.954,2,1,H,0.39,0.048,0.563
2012-01-08,EPL,Liverpool,AstonVilla,5,17,0.392,0.767,1.354,0.995,2,1,H,0.459,0.11,0.43
2012-01-09,EPL,CrystalPalace,Luton,5,6,0.555,0.157,1.415,0.774,0,0,D,0.43,0.11,0.459
2012-01-09,EPL,Brentford,Bournemouth,15,5,0.721,0.951,1.918,0.835,2,1,H,0.734,0.048,0.219
2012-01-11,EPL,Brighton,ManCity,6,12,0.14,0.874,1.602,0.784,2,1,H,0.899,0.048,0.053
2012-01-11,EPL,Wolves,Arsenal,11,13,0.318,0.606,1.262,0.961,2,2,D,0.425,0.102,0.473
2012-01-11,EPL,Fulham,Chelsea,10,2,0.189,0.422,1.179,0.891,0,3,A,0.423,0.099,0.478
2012-01-12,EPL,Luton,CrystalPalace,20,5,0.384,0.481,1.064,1.062,0,2,A,0.196,0.048,0.757
2012-01-14,EPL,Newcastle,Liverpool,14,8,0.032,0.342,1.358,0.685,1,0,H,0.706,0.048,0.247
2012-01-14,EPL,Nottingham,Newcastle,6,10,0.307,0.324,1.145,0.919,1,2,A,0.355,0.048,0.597
2012-01-14,EPL,CrystalPalace,Brighton,11,14,0.519,0.752,1.331,1.052,0,0,D,0.39,0.048,0.562
2012-01-15,EPL,WestHam,ManCity,1,11,0.728,0.474,1.458,0.94,1,2,A,0.393,0.051,0.556
2012-01-16,EPL,Brighton,Bournemouth,18,19,0.219,0.257,1.185,0.833,2,0,H,0.421,0.095,0.484
2012-01-16,EPL,Wolves,Tottenham,10,7,0.372,0.418,1.08,1.022,1,1,D,0.289,0.048,0.663
2012-01-18,EPL,Tottenham,Bournemouth,2,10,0.399,0.722,1.383,0.961,0,2,A,0.487,0.093,0.419
2012-01-18,EPL,Nottingham,Fulham,13,6,0.468,0.784,1.357,1.029,1,2,A,0.426,0.103,0.471
2012-01-19,EPL,Arsenal,Everton,9,13,0.771,0.364,1.398,0.95,0,1,A,0.353,0.048,0.599
2012-01-21,EPL,Fulham,Newcastle,3,8,0.238,0.449,1.322,0.829,4,1,H,0.549,0.056,0.395
2012-01-23,EPL,Nottingham,Everton,11,1,0.328,0.316,1.37,0.78,0,1,A,0.509,0.08,0.411
2012-01-24,EPL,Chelsea,Newcastle,2,7,0.619,0.406,1.462,0.868,2,1,H,0.434,0.116,0.449
2012-01-25,EPL,Brentford,Fulham,12,10,0.628,0.597,1.424,0.972,1,0,H,0.408,0.075,0.517
2012-01-26,EPL,CrystalPalace,Brentford,8,13,0.65,0.315,1.354,0.912,4,1,H,0.371,0.048,0.581
2012-01-28,EPL,Sheffield,WestHam,17,16,0.802,0.564,1.54,0.952,1,1,D,0.419,0.092,0.489
2012-01-28,EPL,Chelsea,AstonVilla,7,13,0.651,0.758,1.646,0.904,2,0,H,0.598,0.048,0.355
2012-01-28,EPL,Burnley,AstonVilla,17,7,0.512,0.389,1.523,0.782,1,1,D,0.574,0.048,0.379
2012-01-28,EPL,Everton,AstonVilla,6,12,0.968,0.431,1.876,0.748,2,2,D,0.623,0.048,0.329
2012-01-28,EPL,Burnley,Newcastle,14,14,0.427,0.621,1.612,0.785,3,1,H,0.655,0.048,0.297
2012-01-29,EPL,Brighton,Liverpool,4,12,0.773,0.584,1.228,1.148,2,5,A,0.235,0.048,0.717
2012-01-30,EPL,Brighton,Wolves,6,6,0.856,0.183,1.703,0.716,2,0,H,0.58,0.048,0.372
2012-01-30,EPL,Arsenal,CrystalPalace,13,9,0.727,0.457,1.585,0.852,1,0,H,0.499,0.086,0.415
2012-01-31,EPL,ManUnited,Brentford,6,7,0.229,0.593,1.209,0.955,1,0,H,0.428,0.107,0.465
2012-02-01,EPL,ManUnited,Burnley,12,11,0.555,0.214,1.469,0.762,1,0,H,0.473,0.102,0.425
2012-02-02,EPL,Bournemouth,ManCity,13,8,0.679,0.699,1.617,0.91,2,1,H,0.579,0.048,0.374
2012-02-02,EPL,Newcastle,ManUnited,8,12,0.382,0.247,1.559,0.653,4,0,H,0.646,0.048,0.307
2012-02-04,EPL,ManCity,Wolves,5,12,0.371,0.764,1.147,1.117,0,0,D,0.304,0.048,0.648
2012-02-04,EPL,ManCity,Fulham,5,5,0.637,0.762,1.697,0.868,3,0,H,0.664,0.048,0.288
2012-02-05,EPL,ManCity,Wolves,13,3,0.468,0.674,1.488,0.901,3,1,H,0.565,0.048,0.387
2012-02-05,EPL,CrystalPalace,Brentford,1,16,0.58,0.33,1.453,0.829,2,0,H,0.444,0.12,0.436
2012-02-06,EPL,AstonVilla,WestHam,6,10,0.387,0.541,1.296,0.939,0,1,A,0.421,0.095,0.485
2012-02-07,EPL,Sheffield,Luton,13,4,0.851,0.417,1.744,0.782,3,1,H,0.595,0.048,0.357
2012-02-10,EPL,Brentford,ManUnited,11,2,0.36,0.421,1.1,1.006,2,0,H,0.309,0.048,0.644
2012-02-11,EPL,Tottenham,Brentford,12,7,0.584,0.728,1.353,1.053,1,0,H,0.406,0.071,0.523
2012-02-12,EPL,WestHam,AstonVilla,18,14,0.86,0.393,1.864,0.699,2,1,H,0.722,0.048,0.23
2012-02-12,EPL,Newcastle,Burnley,12,9,0.976,0.399,1.635,0.892,3,1,H,0.412,0.081,0.507
2012-02-12,EPL,Bournemouth,Wolves,8,9,0.535,0.251,1.596,0.689,1,1,D,0.63,0.048,0.322
2012-02-13,EPL,AstonVilla,Tottenham,12,4,0.474,0.63,1.389,0.949,0,0,D,0.443,0.121,0.437
2012-02-13,EPL,Luton,Newcastle,12,5,0.293,0.898,1.301,1.043,3,2,H,0.462,0.109,0.429
2012-02-14,EPL,Arsenal,Tottenham,12,9,0.17,0.462,1.231,0.866,1,1,D,0.47,0.104,0.426
2012-02-14,EPL,Newcastle,Nottingham,11,5,0.521,0.829,1.504,0.973,2,1,H,0.56,0.049,0.391
2012-02-14,EPL,Nottingham,AstonVilla,13,15,0.299,0.84,1.324,1.007,1,2,A,0.486,0.094,0.42
2012-02-15,EPL,Sheffield,Brighton,12,11,0.13,0.607,1.43,0.782,3,0,H,0.647,0.048,0.306
2012-02-16,EPL,Burnley,Newcastle,5,16,0.34,0.305,1.338,0.801,3,0,H,0.481,0.097,0.422
2012-02-16,EPL,WestHam,Arsenal,13,6,0.338,0.178,1.498,0.647,0,0,D,0.619,0.048,0.334
2012-02-17,EPL,Sheffield,Bournemouth,9,14,0.555,0.584,1.41,0.948,0,0,D,0.426,0.103,0.471
2012-02-19,EPL,CrystalPalace,Brentford,9,18,0.808,0.641,1.444,1.046,0,2,A,0.381,0.048,0.571
2012-02-19,EPL,Bournemouth,Luton,18,8,0.865,0.284,2.014,0.562,4,0,H,0.905,0.048,0.048
2012-02-20,EPL,Wolves,Nottingham,11,7,0.54,0.885,1.317,1.122,1,1,D,0.374,0.048,0.579
2012-02-22,EPL,Luton,Liverpool,1,9,0.165,0.19,1.43,0.629,2,1,H,0.649,0.048,0.304
2012-02-23,EPL,Wolves,Burnley,13,10,0.059,0.286,1.128,0.819,0,0,D,0.435,0.117,0.448
2012-02-24,EPL,ManUnited,AstonVilla,13,5,0.548,0.735,1.489,0.956,1,0,H,0.513,0.078,0.41
2012-02-25,EPL,Chelsea,Wolves,8,5,0.607,0.526,1.54,0.862,3,3,D,0.555,0.052,0.393
2012-02-26,EPL,Nottingham,Fulham,16,5,0.58,0.806,1.697,0.864,3,0,H,0.623,0.048,0.329
2012-02-26,EPL,Fulham,Burnley,4,14,0.366,0.241,1.815,0.481,0,2,A,0.905,0.048,0.048
2012-02-27,EPL,Everton,Newcastle,8,8,0.941,0.196,1.626,0.803,1,0,H,0.418,0.091,0.492
2012-02-28,EPL,ManCity,ManUnited,8,10,0.411,0.25,1.446,0.737,0,1,A,0.581,0.048,0.371
2012-02-28,EPL,Brighton,Arsenal,5,5,0.154,0.79,1.141,1.048,0,2,A,0.423,0.098,0.479
2012-02-29,EPL,Wolves,Arsenal,11,5,0.734,0.458,1.419,0.96,2,1,H,0.353,0.048,0.6
2012-03-02,EPL,Sheffield,Luton,4,11,0.621,0.636,1.262,1.088,0,1,A,0.258,0.048,0.694
2012-03-02,EPL,ManUnited,Chelsea,8,17,0.63,0.685,1.186,1.16,0,1,A,0.224,0.048,0.728
2012-03-03,EPL,Brighton,Sheffield,9,7,0.436,0.324,1.627,0.661,4,0,H,0.721,0.048,0.231
2012-03-03,EPL,Wolves,Chelsea,6,8,0.347,0.097,1.19,0.814,1,0,H,0.393,0.052,0.555
2012-03-04,EPL,Bournemouth,Newcastle,4,7,0.388,0.572,1.508,0.817,1,1,D,0.637,0.048,0.315
2012-03-05,EPL,Luton,Sheffield,8,8,0.595,0.583,1.395,0.973,1,2,A,0.412,0.082,0.506
2012-03-05,EPL,Liverpool,Chelsea,11,4,0.425,0.56,1.591,0.774,0,0,D,0.734,0.048,0.218
2012-03-07,EPL,Nottingham,ManUnited,16,2,0.539,0.398,1.372,0.892,1,0,H,0.407,0.074,0.518
2012-03-07,EPL,Burnley,WestHam,9,19,0.317,0.567,1.292,0.926,1,2,A,0.44,0.122,0.438
2012-03-07,EPL,Liverpool,Tottenham,20,9,0.144,0.68,1.255,0.929,1,3,A,0.541,0.06,0.398
2012-03-07,EPL,CrystalPalace,Fulham,15,4,0.584,0.635,1.453,0.952,1,0,H,0.442,0.121,0.437
2012-03-08,EPL,Luton,ManCity,7,9,0.594,0.489,1.53,0.849,0,0,D,0.519,0.074,0.407
2012-03-08,EPL,ManCity,Fulham,11,12,0.336,0.916,1.316,1.057,1,2,A,0.454,0.113,0.432
2012-03-08,EPL,CrystalPalace,Burnley,6,9,0.377,0.797,1.077,1.177,2,4,A,0.221,0.048,0.731
2012-03-08,EPL,ManUnited,Wolves,11,8,0.526,0.456,1.706,0.697,2,1,H,0.757,0.048,0.195
2012-03-08,EPL,Burnley,Chelsea,3,11,0.447,0.349,1.702,0.627,1,1,D,0.743,0.048,0.209
2012-03-10,EPL,Fulham,ManUnited,3,16,0.674,0.564,1.304,1.053,0,0,D,0.277,0.048,0.675
2012-03-10,EPL,Burnley,Newcastle,13,18,0.835,0.625,1.649,0.919,1,2,A,0.507,0.081,0.412
2012-03-11,EPL,Tottenham,AstonVilla,7,11,0.284,0.687,1.383,0.903,2,2,D,0.588,0.048,0.364
2012-03-11,EPL,Bournemouth,Burnley,1,11,0.847,0.361,2.047,0.565,1,2,A,0.731,0.048,0.221
2012-03-12,EPL,ManUnited,Luton,10,7,0.66,0.806,1.528,1.002,2,1,H,0.475,0.101,0.424
2012-03-13,EPL,WestHam,Brighton,9,1,0.186,0.649,1.156,0.995,1,1,D,0.408,0.075,0.518
2012-03-14,EPL,Brentford,Bournemouth,9,11,0.412,0.608,1.369,0.929,0,2,A,0.468,0.105,0.427
2012-03-15,EPL,WestHam,AstonVilla,11,9,0.315,0.379,1.674,0.607,1,0,H,0.729,0.048,0.223
2012-03-15,EPL,Nottingham,Arsenal,13,15,0.303,0.27,1.345,0.768,0,0,D,0.531,0.066,0.402
